Unnamed: 0,6872-JK-1,6872-JK-2,6872-JK-3,6872-JK-4,6872-JK-51,6872-JK-52-REPREP,6872-JK-53,6872-JK-54,6872-JK-77,11067-JK-10,11067-JK-11,11067-JK-18,11067-JK-19,11067-JK-20,11067-JK-21,11067-JK-22,11067-JK-5,11067-JK-6,11067-JK-7,11067-JK-8,11067-JK-9,12039-JR-1,12039-JR-10,12039-JR-11,12039-JR-12,12039-JR-13,12039-JR-14,12039-JR-15,12039-JR-16,12039-JR-17,12039-JR-18,12039-JR-19,12039-JR-2,12039-JR-3,12039-JR-4,12039-JR-5,12039-JR-6,12039-JR-7,12039-JR-8,12039-JR-9,11391-JR-10,11391-JR-11,11391-JR-12,11391-JR-13,11391-JR-14,11391-JR-15,11391-JR-16,11391-JR-7,11391-JR-8,11391-JR-9
Lctl,6.28603879369572,5.6294219979978,6.48976916556594,6.2369543284372,5.99591396054891,6.12360223321743,6.64650063887079,5.97609955398122,6.94482513437922,6.15061408456492,6.51078039377599,6.29997063452346,6.31103219250158,6.31482459385063,6.16702292330884,6.23011761905743,6.11894668074425,6.38072277997488,6.26422228524155,6.14687131186974,6.21037557617905,5.83926250644893,5.77686756990525,6.21558636114461,5.83216536892706,5.9291139635058,6.59892494630254,6.33459288771717,6.27326417215634,6.23277062981516,6.97308994359624,6.69737126461541,6.47398953712266,6.37177881788103,5.91923639180201,6.51801093055505,5.96697074486086,6.62017684512695,6.0871660975598,6.25670439064497,6.42279571968714,6.194533076678,5.72212084192992,6.0720437518961,5.91880124788267,6.0814415140122,6.33430147945052,6.453026436251,6.7449352028817,6.64391829232435
Lep,8.6307587223019,5.16520456045378,8.52752471187291,7.24523652961741,8.01860838841371,5.20300727401302,8.95653674792116,7.68864561245433,8.56466175494886,7.68681326915736,7.34508194940771,7.56441292416986,7.26171433090303,7.40000506053345,7.61336188926186,7.32554014119286,7.79462606690903,6.97765000975209,8.02053791964795,8.270854786219,7.40631405550853,5.96011580404673,5.09081766057735,6.86057163317173,5.88744917227667,5.19620732922571,9.39036346529184,7.51174213122726,8.67113824903808,7.03377986373402,9.52941642014946,9.17332686179018,8.95195735742742,8.48320326520751,7.47515689567197,7.88941667102506,6.76277531315942,9.30287280650339,7.23950401310986,7.14612972491569,6.89889351483609,6.65206694348338,7.04136626755373,6.4332988436592,6.76506597358814,6.83077391076478,6.5362650775346,9.40434844165861,10.0958802475995,8.89780111487425
Lgals12,7.48463648455311,5.50514725875883,7.80939626426678,6.77898279692213,7.31402190096572,5.56253948086957,7.58531498499618,7.36409299724523,7.66342220686574,6.95179774691074,6.91658576623291,7.20977479561005,6.99691378251076,6.96460569997571,7.09499392287559,6.87989872518252,7.15408677606065,6.63243792000523,7.18923020687438,7.23959047604837,6.86015668230414,6.00287327474604,5.5715809516465,6.70699373310008,5.73638612277461,5.43286307419832,8.55680254357561,6.96967256959419,6.95935360820173,6.83389494527316,9.04623392011477,8.33525890616158,7.6521952001311,7.98590498377401,6.9644202354446,7.00025380929091,6.14951186652826,8.18192581157403,6.75334074792255,6.30314848855047,6.58531789519133,6.28441019063413,6.38985967163264,6.2345659274003,6.36456688104264,6.75386503875716,6.22170231009571,7.69620500321636,9.07141709126201,8.47315040792695
Lipe,10.5230563451985,8.0397693369258,10.5617430688858,9.56188172193843,9.88813204305007,8.20113003865205,10.4343251893895,9.93997953675762,10.8202191391669,9.53697152676252,9.88242478635051,10.0120723082577,9.48189103355524,9.76073754876309,9.51672665294311,9.6360565019207,9.71707431943503,9.81017914060157,10.2575215708104,9.90663966761406,9.77535350293895,8.7561689018271,8.21286787364528,9.78549703928378,8.41878767495515,8.21650578453826,11.472249116014,9.63909608372033,9.6676866627066,9.42360673825601,11.8012565270682,11.3142416489813,10.671198664383,10.9835562734595,9.56929082847771,9.7115989239211,8.91256396379655,10.8778291882002,9.20134115770689,9.07960050231787,9.49614457815993,9.29284008357798,9.03071609042874,9.11419777155024,9.21877101281614,9.12221529423263,9.14372705693638,10.6522566005212,11.7963028639279,10.8775357811429
Lrrn1,6.09402070799696,5.49237522113011,7.65662894687189,5.81792775890986,6.29624983861995,5.50871152874562,6.50500482057326,7.13939021531699,8.19147997473464,6.451072639108,6.61363661202126,6.65986035259407,6.21483184989589,6.46388059217297,6.53733317364116,6.42158097412201,6.36548168344012,6.27825580661338,6.71277310016835,6.8137653157546,6.73657991766719,6.15716591612748,6.33233756340048,6.53386310147598,6.2420744427633,6.14619875181543,6.03100738399547,7.5600664899932,6.52337248455389,7.0254717614223,6.64080895632603,7.12814827523889,6.06149903921245,6.64323892365238,6.37967021147659,6.42321426024951,6.90489783013765,6.44520545936944,6.47850084060151,6.26925733541983,6.568555682917,5.97177422024871,5.98966321987793,6.03995177551385,6.602129394263,6.64877088772936,6.27511645595488,6.31620651998214,7.300728157833,7.51131370001264
Ly6g,5.9042838321854,5.48846768799716,5.72579202101541,5.75248100432412,5.79313322465376,6.07305358815496,5.48846768799716,5.70615988551865,5.48846768799716,5.45735315913794,5.71751687591554,5.73543554072891,5.74141748028888,5.64677522235834,5.65043781970568,5.8052432905787,5.8920673138331,5.74130393234179,6.04695219917091,5.66855283326066,5.45735315913794,6.61183137592979,5.77732652468419,5.56321590940247,5.56321590940247,5.56321590940247,5.56321590940247,5.56321590940247,5.56321590940247,5.85368586082106,5.56321590940247,5.56321590940247,5.56321590940247,5.56321590940247,5.96715616857947,5.56321590940247,5.9429368758658,5.84900745577519,5.56321590940247,5.79344546740732,6.03234438987196,5.69512216441579,5.51588362350508,5.51588362350508,5.51588362350508,5.51588362350508,5.79129931084747,5.51588362350508,6.51960641588292,5.51588362350508
Lypd6b,5.77318797880558,5.56474088127898,5.56474088127898,5.93759477708474,5.56474088127898,5.56474088127898,5.94869255925465,6.3970680200157,5.56474088127898,5.91776090767442,5.68968187783021,5.50559389315435,5.78965821430528,5.83321382661288,5.83953002181131,5.7067723071071,5.84282904347599,5.7895446663582,5.50559389315435,5.97618350700157,5.77730149692176,6.03809665381246,5.96855258886068,5.73497568794274,5.49152324637246,5.72934409012748,5.87314940815962,5.71040599077927,5.71909984383139,5.84697627824128,5.85519029762461,5.70438301380728,5.49152324637246,5.76514066543003,5.49152324637246,5.49152324637246,6.30342753491211,5.77731479274519,5.7160442470505,5.81677337558059,5.80219221198266,5.46306235923686,5.68992456144553,5.81298526920304,5.80319836780338,5.9261526041693,5.73847804657925,5.81705643880572,5.91914724440033,5.67252260921344
Malrd1,5.61033868697823,5.61033868697823,5.61033868697823,5.61033868697823,5.61033868697823,5.61033868697823,5.92414095040359,5.61033868697823,5.61033868697823,5.80809482081272,5.58001579096852,5.59271369700112,5.39592780629265,5.58534986951305,5.39592780629265,5.39592780629265,5.97742276300045,5.6798785794965,5.79050399189753,5.76108758773977,5.77961674233167,5.79799166678674,5.45107366241161,5.79496135664602,5.66759058264397,5.45107366241161,5.94280487454732,5.45107366241161,5.67865025987053,5.45107366241161,5.87063281411513,5.45107366241161,5.70232478987171,5.64469515283589,5.6847955379363,5.65676183690775,5.76141155511751,5.45107366241161,5.89877043343539,5.45107366241161,5.56758022436016,5.56758022436016,5.56758022436016,5.76993796988386,5.8455137724636,5.56758022436016,5.56758022436016,5.56758022436016,5.56758022436016,5.86354273849749
Mc2r,6.32625183104203,5.53438666814703,6.11686351483727,5.89170782552482,6.20557460446036,5.74778194964555,6.15337538319923,6.01992998640693,6.39939133745864,6.07191004257606,5.88708226896097,6.16516465055195,5.88708226896097,6.07650433218138,6.15994218975023,6.08826068291372,5.88708226896097,6.17103304216482,6.1665231425702,5.88708226896097,6.07935030907691,5.65993531098295,5.3845975118935,5.59116742236566,5.47640206672814,5.4083077403668,6.41959775083655,5.85682829748974,6.1692324664212,5.9314450498379,7.0974074752958,6.8114391863979,6.3682223863281,6.41668410497954,5.97071108389241,6.13945310870999,5.89215031802841,6.81023065180254,5.8011360711098,5.62949632027926,6.14126997708639,5.84199790599227,5.88962156729023,5.66275936508156,5.66275936508156,5.95639525471787,5.66275936508156,6.47168763574288,6.68557372603334,6.46435706091665
Mc5r,6.35914753234347,5.52888519798791,7.0587669678432,6.12386171450807,6.58642967548936,5.92343962670298,6.384926168158,6.98507701913619,7.02527178466211,6.4136219123895,6.56890891542201,6.44259893681217,6.49174029410194,6.34045349593749,6.50573681003637,6.4108257206578,6.43826878315951,6.24637040522683,6.2418605056322,6.47747352595362,6.72321494377891,5.93055966101173,5.74363278839816,6.08073881872977,5.81543076789489,5.91515623327714,6.96302719357342,6.96438076098596,6.43985681644998,6.20206939986668,7.56836404480792,7.00056484864668,6.56528669168545,6.82451117615569,5.96147561825975,6.62547092180636,6.76701183329859,6.793433393695,6.14482847497501,6.08756811757007,6.72214798187438,5.68008918725127,5.77463607687587,6.12211190346619,6.1681079095046,6.41598458817927,6.16063225647641,6.92774922106936,7.04927324902544,7.39682950053417
Mlxipl,7.28257611351258,5.10622585352685,7.86051927186858,6.46782328483341,7.23763136388661,6.35423371894335,7.71225451290887,8.23573945567598,9.0285361368948,7.0540686698513,7.45746092583528,7.33288346873355,6.96923043685992,7.0631999796235,7.55731070022502,7.28486359744351,7.50214217286593,6.88611139916652,7.39163769392421,7.59160351872955,6.9568737194764,6.06668050030736,5.53170241288541,6.97449637262119,5.8405717226097,5.6355727885868,8.45492534260234,7.8096426789468,6.68450777357675,7.24015641127332,9.07116939157142,8.3901361452128,7.88217509482116,8.64939127066486,6.90972851466835,7.96639483772119,7.29806481109781,8.22791526538238,6.78597148628097,6.40582546016599,7.27351972219442,6.2617783129127,5.98248564596802,6.19592030374731,7.30419747337311,7.4956680467183,7.04424544975033,7.79222523099413,8.37034298230832,8.81910540097895
Mogat1,6.0455064742139,5.4594538908026,6.0831939800597,5.4594538908026,6.22850775892219,5.4594538908026,6.00086480694988,5.6771460883241,6.2426504202484,5.69329295259625,5.69329295259625,6.03361082521692,5.89431872049933,5.88271501581666,5.96615287338551,5.69329295259625,5.69329295259625,5.9772437258001,5.8910416776333,5.90449262671898,5.88556099271219,5.31118064503492,5.31118064503492,5.55463308660519,5.61709581515128,5.89048051646295,6.03641131838913,5.79876306590199,5.90961660190164,5.81261184152369,6.88899599314721,6.41167480024142,5.81180267643829,6.2808463693879,5.71512090421192,5.76957239911354,5.74922675328932,6.11057772773451,5.31118064503492,5.87218295332792,5.7570897165921,5.81431197670528,5.95312650890796,5.56099289160887,5.56099289160887,5.92031356369116,5.75588881960137,5.96941104685768,6.29164041239899,5.92315572883438
Mrap,7.59608303831001,5.37381255935003,7.19705578970982,6.41223308957199,6.83527054099337,5.41982098361773,7.42291588198585,7.01439236349824,7.67185248359442,6.8809671706138,6.64788805122785,6.76814458839745,6.67709566604584,6.6570885878369,6.83806623144699,6.61374832890865,6.76418280907353,6.73039281041313,6.88577159024235,6.95863589679688,6.83593390983855,5.90410796384025,5.15901136083135,6.46590182133072,5.47447617754856,5.43912757757232,7.85892919250882,6.5857382833279,6.62975345826479,6.35414843614607,8.95559204949986,8.19181729913986,7.27078142650897,7.85663141138585,6.82424727315259,7.50645306612872,6.27327654747876,7.59510076565214,6.16333041298921,6.14994190802631,6.37815811854322,6.42450835680686,6.49207961349843,6.51965731460575,6.32699896786642,6.40141628757573,6.42135109974921,7.30014515955095,8.1078697402614,7.34274504224365
Mrgpra2b,6.23448119261567,5.78772414526366,5.93614876169952,5.7271002104806,6.0690859262718,6.00483002334098,5.68519685743762,5.94803701849816,5.91893994743234,6.24495738662,6.1134221996582,5.66401383814379,5.66401383814379,5.99163377160233,5.85709849871154,6.22985959648051,5.66401383814379,5.94796461134764,6.18478548213201,5.66401383814379,5.85628187825972,7.77093658265838,5.79452536626317,5.42435075532798,5.42435075532798,5.76030159539106,5.80597691711513,6.20475134119161,6.10155424152492,6.0695682396477,5.63468403120577,5.98451044501314,5.42435075532798,5.9343499499971,5.75452395034798,5.96582775044801,6.2907345869574,5.7101423017007,5.74155261421416,5.7496008845361,5.81259874516304,5.78352181962913,5.47346889241724,6.27328167373353,5.47346889241724,5.47346889241724,5.94907100881006,5.7627446324364,7.17108834068226,6.06233608344982
Ms4a1,5.93328454050507,5.74726321507552,5.85271942163248,5.78148171264379,5.89026166937312,5.83146470217838,6.05887931246411,6.09020593240172,5.51746839631683,5.99468647044767,5.65846934476049,5.9130572941037,5.47438136008462,5.85241522399914,6.05023733930106,5.92278744871945,5.74994095948751,6.00349210426235,5.99515300407284,5.98943525401526,5.66664940020055,6.99061051307456,5.71639768114733,5.50228706586561,5.80820223598197,5.97633205250219,5.50228706586561,5.8806812721123,5.72986366332453,5.7927570172842,5.86595411711775,5.87030686603551,6.06130812049589,5.77590448492317,5.90622732504261,5.79292876353343,6.15626939338294,5.70453713537105,5.72680806654364,5.50228706586561,5.72688038275882,5.7100220986863,5.53078355777559,5.98180137588005,5.80871710587903,5.8244194474119,6.00638567416841,5.9392017130244,6.20396357538147,5.82674607191292
Mtarc1,6.58223538038985,6.09500947363254,6.58359040104473,6.341756485132,6.30202853158643,6.00833588142913,6.19832443531486,6.5613681654337,6.46374870396626,6.33009875434043,6.57154693666033,6.396637645301,6.06266455925593,6.48090675639648,6.28719781517361,6.59770619331401,6.32724550151478,6.17952439413976,6.42943905520722,6.40776748052351,6.11112818541228,6.43515424074576,5.93547007869544,6.00624210110882,6.12492609429612,5.65120127080233,6.10550793124126,6.02840065262153,6.31012506493538,6.14725005537889,7.47206749330241,7.04303391135887,6.58721413273231,6.83130302634654,6.36096915072025,6.81345644170073,6.19646754576436,6.51353286625583,5.96061098897953,6.09835047530929,6.26005814819587,6.2277479800781,6.13925320022316,6.15549922700341,6.38759890293844,6.29958855613731,6.13473457510779,6.53046459372568,6.84177012858834,6.50817075236803
Muc16,5.87090167720722,5.63619797041448,5.64372748467405,5.77925704746156,5.71106868831239,6.16817262016819,5.72020541508115,5.62409534917729,5.40640315165579,5.54657325074026,5.54657325074026,6.16461065793626,6.03701723668894,5.73599531396066,5.88050937939722,5.83085292527054,5.54657325074026,5.54657325074026,5.54657325074026,5.54657325074026,5.81828085450767,5.55005773344268,5.55005773344268,5.55005773344268,5.55005773344268,5.55005773344268,5.55005773344268,5.55005773344268,5.55005773344268,5.55005773344268,7.09256110966826,5.85081511386351,5.55005773344268,6.26764673839998,5.55005773344268,6.38706200074924,5.55005773344268,5.55005773344268,5.55005773344268,5.55005773344268,5.52188624420392,5.52188624420392,5.84238902048683,5.72424398972762,5.86202225277045,5.52188624420392,5.79730193154631,5.81116198422308,6.16425740459905,5.52188624420392
Mup17,6.05182780270327,5.46577521929198,5.8759141348499,5.99162326419957,5.68140605028811,5.46577521929198,5.46577521929198,5.84211899538323,6.24897174873777,5.71638236589922,5.71638236589922,5.99446474749019,5.71638236589922,5.71638236589922,6.10169375878544,5.71638236589922,5.71638236589922,5.71638236589922,5.71638236589922,5.71638236589922,5.90865040601515,5.87911642803734,5.45174848468971,5.83223534920777,5.97717197639684,5.14922694293211,6.22874068602829,5.68284533350221,5.14922694293211,5.4396968943507,6.30865186609601,5.57379894501926,6.07456777334835,6.25202619076213,5.3829488184568,5.82577899690286,5.72706582949342,6.14162380894474,6.13503794686658,5.75455361122369,5.88963267690257,5.69353585191935,5.69353585191935,5.69353585191935,5.69353585191935,5.69353585191935,5.69353585191935,6.14978390480868,5.98270762600644,5.69353585191935
Mup22,7.65910511655023,5.83289463407144,6.54719219530713,6.70503052759887,7.02812254703516,5.77044007454088,6.71798907779615,6.86850692414589,6.68435051446655,6.63452218212489,6.18331990175837,6.83103725478293,6.18331990175837,6.64565966888067,6.89895629275343,6.18331990175837,7.35390695441392,6.18331990175837,6.98879482218907,6.69837379568901,6.9669782374823,6.39616846941252,4.8900615121271,6.03185435989224,5.84967772577609,4.947271731907,7.4631804391013,6.4067627154295,5.84739382337528,6.1494453080031,8.41456445259049,7.03124588907262,6.85121921936186,8.48613770698636,6.58583143795413,7.39817111444359,5.94779335864207,8.04692582503866,7.75970360138984,5.76981360046664,6.24493167245177,6.24493167245177,6.69726862717774,6.24493167245177,6.24493167245177,6.75179147386206,6.63384135788795,7.50075478386269,7.65127607440883,6.24493167245177
Mup3,6.20061551280187,5.71505116192042,5.89539525871966,5.48525634316173,5.78992187981833,5.48525634316173,5.70736630644571,5.79282893884417,5.48525634316173,5.93625079115692,5.85913096505519,5.8718288710878,5.67504298037932,5.67504298037932,5.67504298037932,5.67504298037932,5.67504298037932,5.67504298037932,5.67504298037932,5.67504298037932,5.67504298037932,5.65536156695156,5.52255417785814,5.85027583552038,5.52496048280878,5.30844356257642,5.74868331926541,5.74496199807725,5.70180697714203,5.51400998717808,6.211273119474,5.86860325226158,5.80906559397979,5.97376031541188,5.92283663903026,5.84992055769645,5.61878145528232,6.08305813907682,5.62564542146261,5.30844356257642,5.55617749392517,5.55617749392517,5.55617749392517,5.55617749392517,5.55617749392517,5.76398829163778,5.89323678658677,5.96459564917398,5.96444934741976,5.91834033115068
Mup7,6.57747816196331,5.64082566963932,5.64835518389889,5.41103085088063,5.93679386141578,5.41103085088063,5.41103085088063,6.0592605253562,6.50583033895093,6.25141350709931,5.76438658184115,5.76438658184115,5.76438658184115,5.76438658184115,5.76438658184115,5.76438658184115,6.24023573297768,5.76438658184115,5.76438658184115,5.76438658184115,5.76438658184115,5.07513142223724,5.07513142223724,5.66799309629875,5.81764971678194,5.07513142223724,6.28902770149472,6.01350558681952,5.78825599503878,5.68773969871383,6.3481251517872,5.96487081059691,6.44605423010743,6.37334187301797,5.64455372196149,5.88779431116741,5.51317753049165,6.38728125879755,6.27154559965311,5.72158829316675,5.77437152508363,5.77437152508363,5.77437152508363,5.77437152508363,5.77437152508363,5.77437152508363,5.77437152508363,5.77437152508363,6.47691882298776,5.77437152508363
Myh13,5.77513538849299,5.87778363489875,5.81585298422489,5.48060195890923,5.85339523196553,5.48060195890923,6.06483005277322,5.96555208325375,5.80360627618129,5.85198864921285,5.85094455521285,5.86886322002622,5.59078083843525,5.78020290165565,5.86364075922451,5.59078083843525,6.06662998957179,5.59078083843525,5.59078083843525,6.06137045228248,5.78304887855118,6.27844361255652,5.93701222763749,5.50995874981,5.50995874981,6.03936921576397,5.73071822205313,5.7288414942168,5.73753534726893,5.8004287012286,5.7202920256878,5.93453075189716,5.76120987727011,5.70358024023429,5.50995874981,5.50995874981,5.94800485806441,6.0033658083408,5.82716060869619,5.83520887901813,5.72068897206253,5.69689791798456,5.67044103509683,5.89459665099262,5.78371484145468,5.65138963060077,5.78063812554976,5.89982688577749,5.89966371805163,5.91031952199457
Myh3,5.9721262876174,4.99193387226307,9.7930685897293,6.59476523532127,5.54282849272742,5.29146591077195,5.93453318070846,7.62574634853409,7.93187212518408,6.62324397628498,7.06121369094493,6.77483865681388,6.51981347985791,6.63680126959675,6.7873818510446,6.47313252843752,6.54759461118608,6.56199464145989,6.69276571393096,6.43690524149667,6.45543439608856,6.1910654147447,6.32117675285778,6.88393992667485,6.48892820372079,6.51159974702762,6.22577357215672,7.72747788402037,6.48325994792766,7.0116870953707,6.39772756764314,7.22055164693268,6.40316846499985,6.48160118698412,6.57617142673319,6.48974142103058,7.33201108897046,6.59307988748667,6.29184418139334,6.35680134046744,7.19474823865808,6.17944850553899,6.18938667250044,6.14956609421422,6.16165064864228,6.42903625867756,6.0954697149475,6.62725804570593,7.91974917834142,7.36295335705917
Myh6,6.71072007427788,5.0963626722303,6.58800699844809,4.90226100531588,5.74034969951858,6.38894373468799,6.50048928890424,6.37084598194682,9.34978917151613,6.44910965799575,6.50632124406763,6.46598422880912,6.47196616836908,6.51552178067668,6.38098650778589,6.18790184721814,6.18790184721814,6.38884713067568,6.52987968097015,6.39910152134087,6.38016988733408,6.2588112692632,6.31572997223129,6.25666087204396,6.01320843047369,6.42420158214226,6.32510638880979,7.21732836006653,6.01320843047369,8.31451535502088,6.31040234724446,6.2260681979085,6.26445955793379,6.20682992089797,6.24693030599838,6.30385012814151,6.45125453872809,6.01320843047369,6.01320843047369,6.52586236057156,7.11860754371269,5.84716431514255,5.44739714194253,5.64975488746623,7.53140618919801,5.91048738687497,6.08898536419071,6.48925783590792,6.25604111596928,7.71397447164612
Myh7,8.36506016133624,4.31278123574583,9.31252055665398,4.73320804535755,4.34383739024189,4.77453509046173,8.9476080798032,8.77799009916516,12.8129963700933,7.16630472506744,7.16630472506744,7.86939792183177,7.96097415683555,7.16630472506744,7.43916464585669,7.5141948565082,7.16630472506744,7.36725000852498,7.16630472506744,7.16630472506744,7.35857276518337,6.92810394932054,6.89661172581275,6.68250111053102,6.68250111053102,7.01845195059411,6.68250111053102,9.54691030283766,7.07586452509664,12.1497146610731,7.40421339449747,7.28080887014087,6.68250111053102,7.34781786336648,6.68250111053102,6.97314280819885,8.05504034795987,6.68250111053102,6.68250111053102,6.68250111053102,8.91435876691869,5.90992193044717,5.28583654928703,5.14387769277572,9.82257323328028,6.59174903497697,6.56294835635107,7.57118925825099,7.83086094823659,10.1228364837631
Myl2,6.41843053922419,4.86511247992296,6.79032860243174,5.23796637572873,5.23790575297926,5.30830258018018,6.92105562491011,6.8507001676964,9.41358075491431,6.13868688357372,6.13868688357372,6.53135072035159,6.58675490338209,6.46630681703225,6.52399827645994,6.422966558104,6.13868688357372,6.42263765677757,6.13868688357372,6.13868688357372,6.41039448734113,6.28653301862978,6.15372562953636,5.93961501425464,6.37144154526559,6.27556585431773,6.3212411760418,7.24518576378216,6.16719161171357,8.6682673630359,6.23680893102541,6.30763481442454,5.93961501425464,6.13323650467893,5.93961501425464,6.14530318875078,6.47509392235512,5.93961501425464,5.93961501425464,5.93961501425464,7.03365476841468,5.48127317549134,5.53384295701729,5.53252382039579,7.72132047926476,5.76492452095767,5.80372933226983,6.39478820254237,6.39434481566537,7.72113445907854
Myl3,6.32457261409546,5.07306832245277,6.26838346611895,5.21612739949984,5.36903651422923,5.06552108027053,6.80862516691352,6.41021106827951,9.09206581785757,6.30384824295815,6.04264043218055,6.38295830480122,6.04264043218055,6.04264043218055,6.04264043218055,6.04264043218055,6.47735458687571,6.24358571563809,6.04264043218055,6.46391872408614,6.04264043218055,5.80778154189743,6.28481088438564,5.80778154189743,5.80778154189743,6.04560238565245,6.02854101414055,6.89875843243329,6.20114495646304,8.03897716376846,6.17144859314958,6.02064130933224,5.80778154189743,6.14264335202934,6.21172180107444,6.01346971639357,6.29706714378193,6.01003161140287,6.03230254257546,5.80778154189743,6.69503656519015,5.584543987367,5.55808710447926,5.33122490227059,7.11382950168648,5.83808470368089,5.80682701866341,6.21064810062436,6.2954497228004,7.3747255595901
Myom3,6.65860350465592,4.89771531773264,8.7914650188238,5.11828896429359,7.02446697844512,5.94019202425338,7.30691460304973,8.45087005965364,10.1752725022703,7.08233603335171,6.99168356626743,7.2025344940819,7.33743250749092,7.19989805568068,7.26035329587193,7.13539385396496,7.37406390547305,7.03863893003132,7.0944619241142,7.35643945724243,6.7451492740002,6.53579540200796,6.5526382578954,6.78740188130881,6.3635415158223,6.76933881019687,6.98214314810558,9.01192649113796,6.82968342301365,8.13243705845768,7.29244193504721,8.53001997029867,7.03358492035824,6.70681099952526,6.72124601093159,6.75062140795071,8.06825060263121,7.08937443377648,7.12730512316191,6.59454866285955,7.22088785235052,6.15166479755254,6.13519717401908,6.66045388507424,7.40532160660353,6.98993844604851,6.69531663053711,7.16737457075224,8.00579688410865,9.08336923426255
Ncan,5.71939453353126,5.65465592270619,5.76011212926316,5.79771499975327,5.7295266406041,5.64710868052395,5.4248611039475,5.4248611039475,5.98202133282237,5.81241225531164,5.62758448169655,5.90566686328752,5.62758448169655,5.62758448169655,5.8206691422643,5.62758448169655,5.62758448169655,5.62758448169655,5.62758448169655,5.62758448169655,5.62758448169655,5.42153443326247,5.42153443326247,5.42153443326247,5.42153443326247,5.42153443326247,5.86177418995146,5.73078593709054,5.74304441167338,5.42153443326247,6.32436399016005,5.63439420069728,6.16788989140368,6.13912343821977,5.65525630878716,5.42153443326247,5.91082003514698,5.77127175004564,5.42153443326247,5.65176399126733,5.74703718611935,5.73017890204683,5.55094036113612,5.55094036113612,5.55094036113612,5.91026103321841,5.55094036113612,5.84021610115528,5.84011213522322,5.55094036113612
Nnat,9.30627201521499,6.83579632553396,9.91574672688436,8.64436913409187,8.76605809543067,7.01635797225304,9.84925145758678,8.56196702746805,9.45306814047958,8.73962063793066,8.474176034495,8.38170981515613,8.80514589153273,8.81342892427971,8.88368298262075,8.49463362806502,8.73677756513702,8.48429027331906,8.92889389521523,8.79117646604264,8.9316464127971,7.53106175061521,7.27637573835256,8.65403696254882,7.53837951285951,7.30107828273516,10.8641361374172,8.71949309910042,9.41553956464956,8.42614176902,10.044517629715,10.0309055353702,9.39175145900441,8.94367030967703,8.3850871054686,8.28955992071455,7.94026352908708,10.0835950343609,8.23620705751538,8.33140526889091,8.15010354716154,8.45956872760368,8.75375268469864,7.94545021991323,8.29255096892064,7.97113362892243,8.26936553710445,9.62397578022103,10.0257184245281,9.56269925308552
Nppa,5.61619827284115,5.55145966201608,5.32166484325739,5.32166484325739,6.17260265666015,6.40814457417856,5.63546710668275,5.85240770106367,5.32166484325739,5.83927225732231,5.5780644465447,5.5780644465447,5.5780644465447,5.7674865097651,5.5780644465447,5.5780644465447,5.91529959686634,5.5780644465447,5.5780644465447,5.78926412066742,5.91059239385199,5.90801963418588,5.56110162981075,5.98178215556463,5.77761855004311,5.89705246987383,5.78186110205387,5.56110162981075,5.88261160822165,5.91655466167956,5.56110162981075,5.77396139724556,5.56110162981075,5.56110162981075,5.56110162981075,5.56110162981075,5.56110162981075,5.56110162981075,5.56110162981075,5.56110162981075,5.76018628541303,5.81740854552621,5.56408946042981,5.56408946042981,5.76076986638256,5.56408946042981,5.7589853884223,5.97250761567862,5.56408946042981,5.56408946042981
Npr3,8.86798267237066,6.66857690669041,8.52667121897105,8.21795196487108,8.19569249977375,6.51365474919555,9.20464687756473,8.11508361306456,9.26432142089591,7.69873418188691,8.29077036462974,8.28973443860529,7.62592313694248,8.32830701291816,8.15221411991821,7.76744894210186,8.49663994887749,7.88929465621184,8.57785456766727,8.70352859477719,8.2789925999938,6.73305528888924,6.59502262779246,7.30455344455834,6.74924547646632,6.80277386873292,9.4484533605567,8.07053164875124,9.30539112661808,8.23405777160408,10.1081088247007,9.92097358043981,9.33002934947098,8.31444892883274,8.11648382423797,8.14923267254522,7.32957538881315,9.39681719383186,7.54642909986805,7.86893391712972,7.97432764711172,7.49587616158548,7.08686126473121,7.24234124480182,7.2649433705591,7.35996092619052,7.36829504801951,9.7833333989554,10.5198563552879,9.65374005319919
Ntf5,5.88670350014523,5.17134433050509,6.43217957512975,5.62736634592751,5.81352434252025,5.86805804500349,6.14693649735136,6.23648171120656,7.11796268511769,5.95422583223988,6.21125991749692,5.97110040305324,6.09410199119192,6.07105188537679,6.02695415011924,6.04090815290304,6.08213031347783,5.97696879466612,5.9724588950715,6.11429631336786,5.8852860615782,5.72348381509348,6.02600535685109,6.20867681837705,5.72348381509348,5.9613046588485,5.72348381509348,6.40982521597144,5.72348381509348,5.92905023969514,6.57889290599346,6.24255047182775,5.97473494255359,6.19599889077286,6.05365701011348,6.33645016359064,6.10320478155681,5.72348381509348,5.94800481577151,6.04873394430161,6.08255723257032,5.83684138618182,5.82920783028089,5.93074185017446,5.99040356675371,5.85162754125764,5.87156235343111,6.11049275475765,6.11025423058768,6.72026351279017
